0,121.0,5.0,0.1935683374980484
1,121.0,10.0,7.947486902167177
2,121.0,13.0,-0.5818627724689586
3,121.0,15.0,-2.5697292259663422
4,121.0,18.0,0.04774929683764655
5,121.0,20.0,0.9090487240043038
6,121.0,25.0,4.250343553983838
7,121.0,26.0,0.11831898240896285
8,121.0,29.0,0.14395271529254947
9,122.0,5.0,-1.2696655776266064
10,122.0,10.0,17.302752108470372
11,122.0,13.0,-0.20125660471263349
12,122.0,15.0,-3.590775952546125
13,122.0,18.0,-0.16976661949804003
14,122.0,20.0,0.720280739311435
15,122.0,26.0,-0.4278154566238274
16,122.0,29.0,-0.001263655953949275
17,123.0,5.0,-1.917198798673038
18,123.0,10.0,7.99824477227735
19,123.0,13.0,-0.05404677396733839
20,123.0,15.0,-3.855624582834064
21,123.0,18.0,-0.2007139021179584
22,123.0,20.0,0.5913066253333271
23,123.0,26.0,-0.5012730098393988
24,123.0,29.0,-0.0047076584487291675
25,124.0,5.0,-2.0908746784924546
26,124.0,10.0,12.743589042391509
27,124.0,13.0,0.03527779914671863
28,124.0,15.0,-3.8372578717229238
29,124.0,18.0,-0.1490874980704025
30,124.0,20.0,0.6067661658012254
31,124.0,26.0,-0.681381907818742
32,124.0,29.0,0.016574217776337826
33,125.0,5.0,-2.091306131437375
34,125.0,10.0,17.337598591240376
35,125.0,13.0,0.18346158632387344
36,125.0,15.0,-4.1050036502645195
37,125.0,18.0,-0.12731936644899014
38,125.0,20.0,0.7167439686890417
39,125.0,26.0,-0.7889850986063877
40,125.0,29.0,7.336273512283131e-05
41,126.0,5.0,-2.3010600805236634
42,126.0,10.0,20.37005431489446
43,126.0,13.0,0.06370745946325668
44,126.0,15.0,-2.8808292968929274
45,126.0,18.0,-0.14348016313125422
46,126.0,20.0,0.6899015026228394
47,126.0,26.0,0.3393435308998703
48,126.0,29.0,0.012837642551270866
49,127.0,5.0,-2.3010600805236634
50,127.0,10.0,13.432883077599682
51,127.0,13.0,2.761963722048801
52,127.0,15.0,-2.8180304685132245
53,127.0,18.0,-0.19900938175954147
54,127.0,20.0,0.6820110828704348
55,127.0,26.0,0.1625344902581296
56,127.0,29.0,-0.006140120506584079
57,128.0,5.0,-2.4658898712533253
58,128.0,10.0,14.919990625525326
59,128.0,13.0,1.6351814076390248
60,128.0,15.0,-2.868171215307455
61,128.0,18.0,-0.21083395662569063
62,128.0,20.0,0.694277473970818
63,128.0,26.0,-0.04579827924941035
64,128.0,29.0,-0.01204683366613925
65,129.0,5.0,-2.416874950034809
66,129.0,10.0,25.66361945893729
67,129.0,13.0,3.49271609287938
68,129.0,15.0,-2.871610009999448
69,129.0,18.0,-0.2522621055728415
70,129.0,20.0,0.6799375610599412
71,129.0,26.0,0.3925624915776403
72,129.0,29.0,-0.006140120506584079
73,130.0,5.0,-2.364934787232944
74,130.0,10.0,10.986808836724805
75,130.0,13.0,4.0442202585653675
76,130.0,15.0,-2.870583821557331
77,130.0,18.0,-0.20010160882074862
78,130.0,20.0,0.6856684291090703
79,130.0,26.0,0.005191057974594316
80,130.0,29.0,-0.004201412645082904
81,131.0,5.0,-2.366873495094445
82,131.0,10.0,12.71610570978707
83,131.0,13.0,1.141766426030821
84,131.0,15.0,-2.807796163711558
85,131.0,18.0,-0.2522621055728415
86,131.0,20.0,0.6767466580587808
87,131.0,26.0,0.0280166025110158
88,131.0,29.0,-0.005205701054836467
89,132.0,5.0,-2.3805697547217077
90,132.0,10.0,9.531250303911847
91,132.0,13.0,0.8681427009056273
92,132.0,15.0,-2.7891323921529487
93,132.0,18.0,-0.26575396939897045
94,132.0,20.0,0.779711650331086
95,132.0,26.0,0.32953339224094985
96,132.0,29.0,-0.017604193865887727
97,133.0,5.0,-2.613760022313707
98,133.0,10.0,12.639745496738035
99,133.0,13.0,0.6922768906677128
100,133.0,15.0,-3.042327278395775
101,133.0,18.0,-0.2690920188463965
102,133.0,20.0,0.725253848300862
103,133.0,26.0,0.5324729703327175
104,133.0,29.0,-0.029366146150663512
105,134.0,5.0,-2.6027515666402192
106,134.0,10.0,18.327176387752363
107,134.0,13.0,0.09578550741009563
108,134.0,15.0,-2.743156492217569
109,134.0,18.0,-0.21409777082338896
110,134.0,20.0,0.8212828940774671
111,134.0,26.0,0.4667574054925301
112,134.0,29.0,0.0171287443533935
113,135.0,5.0,-2.301703421531786
114,135.0,10.0,13.249482646966747
115,135.0,13.0,0.20416542717008632
116,135.0,15.0,-2.6994485792144802
117,135.0,18.0,-0.23777860074079216
118,135.0,20.0,0.7609329375670032
119,135.0,26.0,0.6758573857332818
120,135.0,29.0,-0.01927472997380453
121,136.0,5.0,-2.155397698769458
122,136.0,10.0,18.48683226883928
123,136.0,13.0,-0.08468413553873179
124,136.0,15.0,-2.833402127858913
125,136.0,18.0,-0.21409777082338896
126,136.0,20.0,0.8197494528058235
127,136.0,26.0,0.7359409086385925
128,136.0,29.0,0.003622362279662941
129,137.0,5.0,-2.367130405283743
130,137.0,10.0,8.001462314633102
131,137.0,13.0,-0.11812038993352482
132,137.0,15.0,-2.8951982742397555
133,137.0,18.0,-0.21876924458307426
134,137.0,20.0,0.7428805069733166
135,137.0,26.0,0.6800272185236588
136,137.0,29.0,-0.010689308487002587
137,138.0,5.0,-2.377242556956086
138,138.0,10.0,8.431125515149525
139,138.0,13.0,-0.16380822139734327
140,138.0,15.0,-2.856307050205145
141,138.0,18.0,-0.2242458320430896
142,138.0,20.0,0.8102083207448337
143,138.0,26.0,0.34664960908574666
144,138.0,29.0,6.596830317887348e-05
145,139.0,5.0,-2.4724022681520252
146,139.0,10.0,18.35693195829931
147,139.0,13.0,-0.16366942851864694
148,139.0,15.0,-2.9675057891159793
149,139.0,18.0,-0.20831119348142355
150,139.0,20.0,0.8990079334666352
151,139.0,26.0,0.7191959047977298
152,139.0,29.0,0.009135553878195464
153,140.0,5.0,-2.4233873469335085
154,140.0,10.0,10.853755339437697
155,140.0,13.0,-0.16127151866406034
156,140.0,15.0,-2.8888563444174395
157,140.0,18.0,-0.20620218886276312
158,140.0,20.0,0.860243977214043
159,140.0,26.0,0.008156153911803965
160,140.0,29.0,-0.05491446164976737
161,141.0,5.0,-2.0105018408253
162,141.0,10.0,9.543237982253842
163,141.0,13.0,-1.6123270144276367
164,141.0,15.0,-2.872948768940005
165,141.0,18.0,-0.1247250574499765
166,141.0,20.0,0.9797818476395969
167,141.0,26.0,-0.5498807156068116
168,141.0,29.0,0.08777282227497848
169,142.0,5.0,-1.8569408946829746
170,142.0,10.0,6.620633589919192
171,142.0,13.0,-1.5080700448651698
172,142.0,15.0,-4.032255511073755
173,142.0,18.0,-0.2094287746524474
174,142.0,20.0,0.7649260745062336
175,142.0,26.0,-1.6747698099045338
176,142.0,29.0,0.020405551535969225
177,143.0,5.0,-1.7821511160661416
178,143.0,10.0,18.98157403053328
179,143.0,13.0,-1.3518996651330837
180,143.0,15.0,-3.8873255502655444
181,143.0,18.0,-0.20686771582666175
182,143.0,20.0,0.8244283918587084
183,143.0,26.0,-1.2491445873740186
184,143.0,29.0,0.027832280850051048
185,144.0,5.0,-1.5106328963345634
186,144.0,10.0,19.39790757836136
187,144.0,13.0,-0.9248873277030178
188,144.0,15.0,-3.42383372326142
189,144.0,18.0,-0.1995034882900817
190,144.0,20.0,0.8173583790988863
191,144.0,26.0,-1.9329781213966448
192,144.0,29.0,0.02785918541197369
193,145.0,5.0,-1.9089862905236747
194,145.0,13.0,-0.2484329539649068
195,145.0,15.0,-3.7953528929317843
196,145.0,18.0,-0.07507580069914065
197,145.0,20.0,1.1729148317076417
198,145.0,26.0,-1.999323212603724
199,145.0,29.0,0.15201772295196783
200,146.0,5.0,-2.1097438931005716
201,146.0,10.0,30.681000029251823
202,146.0,13.0,-0.15629097112395693
203,146.0,15.0,-3.6339176145131624
204,146.0,18.0,-0.19857179375689116
205,146.0,20.0,0.7783461896066027
206,146.0,26.0,-1.213745312068768
207,146.0,29.0,0.027832280850051048
208,147.0,5.0,-2.008736496754696
209,147.0,13.0,-0.5329571786950161
210,147.0,15.0,-3.928504106679639
211,147.0,16.0,32.90031853592643
212,147.0,18.0,-0.17353263538290353
213,147.0,20.0,0.8571487188115022
214,147.0,26.0,-1.16490662538487
215,147.0,29.0,0.055277254615716795
216,148.0,5.0,-2.1675197866463822
217,148.0,13.0,-0.5168001296098743
218,148.0,15.0,-3.604098736098094
219,148.0,18.0,-0.19202885209034493
220,148.0,20.0,0.7992177089985566
221,148.0,26.0,-0.3510295070287992
222,148.0,29.0,0.012255961496374247
223,149.0,5.0,-2.1553561645072836
224,149.0,13.0,-0.11770324835481552
225,149.0,15.0,-2.945090187477313
226,149.0,18.0,-0.2082131822195601
227,149.0,20.0,0.8591026412117295
228,149.0,26.0,0.803094703224321
229,149.0,29.0,0.012154241398827611
230,150.0,5.0,-2.1026512807647
231,150.0,13.0,-0.052579315311199054
232,150.0,15.0,-3.0138695198932544
233,150.0,18.0,-0.1697333468274334
234,150.0,20.0,0.9279233625221044
235,150.0,26.0,0.6223121051515309
236,150.0,29.0,0.032240964308743875
237,151.0,5.0,-2.1366138924663227
238,151.0,13.0,-0.08508277362728466
239,151.0,15.0,-3.0291876476158732
240,151.0,18.0,-0.20219616837602955
241,151.0,20.0,0.8366867852038943
242,151.0,26.0,0.36705947542548956
243,151.0,29.0,0.015670927393245816
244,152.0,5.0,-2.1657763201620037
245,152.0,10.0,32.82704889042693
246,152.0,13.0,-0.7366278890129825
247,152.0,15.0,-3.4450183589319114
248,152.0,18.0,-0.24290805692559067
249,152.0,20.0,0.8214893212943192
250,152.0,25.0,0.9644554805165517
251,152.0,26.0,-0.4625603959452528
252,152.0,29.0,-0.032104087224734755
253,153.0,5.0,-2.0582824872053798
254,153.0,13.0,-1.6684342609677045
255,153.0,15.0,-3.93741706347537
256,153.0,18.0,-0.2167281334140573
257,153.0,20.0,0.785196760848188
258,153.0,25.0,1.8719457649446185
259,153.0,26.0,-0.5286175229986753
260,153.0,29.0,0.006430677538849967
261,154.0,5.0,-2.078224511996677
262,154.0,10.0,31.570753286054344
263,154.0,13.0,-0.3906659731777741
264,154.0,15.0,-4.164564277892028
265,154.0,16.0,34.84965305909186
266,154.0,18.0,-0.19723121116408546
267,154.0,20.0,0.7928817685743565
268,154.0,26.0,-0.7836373165332194
269,154.0,29.0,0.015670927393245816
270,155.0,5.0,-2.045689056240732
271,155.0,10.0,20.175202818164923
272,155.0,13.0,-0.17058105712481322
273,155.0,15.0,-4.187483774628395
274,155.0,18.0,-0.215217449579175
275,155.0,20.0,0.8082840716195392
276,155.0,26.0,-1.0683598582761815
277,155.0,29.0,-0.004724810153482899
278,156.0,5.0,-2.059579593940542
279,156.0,10.0,17.241707694079302
280,156.0,13.0,-0.15804531534300986
281,156.0,15.0,-4.197098330251282
282,156.0,18.0,-0.2134930720896207
283,156.0,20.0,0.846242138671667
284,156.0,26.0,-2.5933565040998774
285,156.0,29.0,0.01184228470581853
286,157.0,5.0,-2.091736462289174
287,157.0,10.0,18.616125981402327
288,157.0,13.0,-0.2573916604039938
289,157.0,15.0,-4.137523132671061
290,157.0,18.0,-0.22443914459193012
291,157.0,20.0,0.7764561560192953
292,157.0,25.0,4.861487921884263
293,157.0,26.0,-0.9396542662349333
294,157.0,29.0,0.013860374707324149
295,158.0,5.0,-2.0392090942784726
296,158.0,10.0,3.8779999839521824
297,158.0,13.0,-0.16441305752248325
298,158.0,15.0,-4.20400810140294
299,158.0,18.0,-0.2511966947703575
300,158.0,20.0,0.7616554931513789
301,158.0,26.0,-2.546066310298182
302,158.0,29.0,-0.006165475408876847
303,159.0,5.0,-2.456758511647255
304,159.0,10.0,12.831077284990332
305,159.0,13.0,-4.565257056852243
306,159.0,15.0,-4.143737822609487
307,159.0,18.0,-0.2200378860499675
308,159.0,20.0,0.869776210348605
309,159.0,26.0,-0.6609893126104508
310,159.0,29.0,-0.0019746169587786457
311,160.0,5.0,-3.4273001439880715
312,160.0,10.0,3.4074706179441203
313,160.0,13.0,-5.31678503633724
314,160.0,15.0,-3.613030637434788
315,160.0,18.0,-0.21763710867921207
316,160.0,20.0,1.0476576943940912
317,160.0,25.0,1.286778989340849
318,160.0,26.0,-0.0677002751990867
319,160.0,29.0,-0.0009885449995947068
320,161.0,5.0,-2.3826890644301457
321,161.0,10.0,8.0558498624918
322,161.0,13.0,-5.340045741374976
323,161.0,15.0,-0.4340220471559919
324,161.0,18.0,-0.16235769807637973
325,161.0,20.0,0.7627779263047881
326,161.0,25.0,0.3734205214528457
327,161.0,26.0,2.137833860088277
328,161.0,29.0,-0.0028633133240083437
329,162.0,5.0,-2.116751591477204
330,162.0,10.0,18.99659753058197
331,162.0,13.0,-5.316245070436739
332,162.0,15.0,-2.7409771798110443
333,162.0,16.0,23.32955721893943
334,162.0,18.0,0.6309007484503291
335,162.0,20.0,0.8879429295373185
336,162.0,25.0,0.4360442459918651
337,162.0,26.0,-0.34660880537641553
338,162.0,29.0,0.03253078501382287
339,163.0,5.0,-1.46776499083306
